Height(Centimeter),Weight(Kilograms),Gender,BMI,Skin Color,Clothes Color,Pants Color,Skin Color_R,Skin Color_G,Skin Color_B,Clothes Color_R,Clothes Color_G,Clothes Color_B,Pants Color_R,Pants Color_G,Pants Color_B,Skin_Brightness,Clothes_Brightness,ShirtCluster,PantCluster,rgb_distance,Shirt_Lum,Pant_Lum,Lum_Diff
171.56724640000002,58.4667841016,Male,Ideal,"(252, 218, 191)","(204, 145, 25)","(76, 55, 176)",252,218,191,204,145,25,76,55,176,220.33333333333331,124.66666666666669,2,2,217.45114393812693,148.8794,68.2008,80.6786
164.97995960000003,42.3841581108,Female,Underweight,"(204, 150, 103)","(125, 232, 1)","(194, 39, 62)",204,150,103,125,232,1,194,39,62,152.33333333333334,119.33333333333331,2,3,213.84807691443007,192.5736,73.61359999999999,118.96000000000001
178.5127494,54.0482990704,Female,Underweight,"(253, 220, 213)","(52, 213, 47)","(15, 20, 244)",253,220,213,52,213,47,15,20,244,228.66666666666663,104.0,1,1,278.2570753817412,166.7862,35.1098,131.6764
169.428541,59.0330483544,Male,Ideal,"(204, 150, 103)","(252, 249, 3)","(111, 132, 156)",204,150,103,252,249,3,111,132,156,152.33333333333334,168.0,2,2,238.70274401439124,231.87659999999997,129.2682,102.60839999999996
188.6807504,67.0353184184,Male,Ideal,"(226, 165, 137)","(35, 253, 0)","(21, 9, 64)",226,165,137,35,253,0,21,9,64,176.0,96.0,1,3,252.6420392571276,188.3866,15.522199999999998,172.8644
166.13675179999998,55.7043634624,Female,Ideal,"(119, 78, 58)","(78, 36, 98)","(228, 216, 4)",119,78,58,78,36,98,228,216,4,85.0,70.66666666666667,0,5,252.45989780557227,49.4056,203.2448,153.8392
171.73369259999998,63.906350084,Male,Ideal,"(119, 78, 58)","(73, 83, 11)","(226, 229, 84)",119,78,58,73,83,11,226,229,84,85.0,55.66666666666666,0,5,223.72751283648597,75.6756,217.89319999999998,142.21759999999998
175.3661974,62.4064574176,Male,Ideal,"(246, 215, 197)","(163, 103, 252)","(10, 50, 116)",246,215,197,163,103,252,10,50,116,219.33333333333331,172.66666666666666,3,4,211.45685139053782,126.5138,46.261199999999995,80.2526
164.6624342,54.2212537,Female,Ideal,"(235, 185, 152)","(17, 239, 83)","(44, 16, 27)",235,185,152,17,239,83,44,16,27,190.66666666666663,113.0,1,3,231.50377966676916,180.5396,22.747,157.7926
172.273976,53.3450046744,Female,Underweight,"(243, 214, 200)","(94, 251, 43)","(40, 63, 216)",243,214,200,94,251,43,40,63,216,219.0,129.33333333333334,1,1,261.13023570624676,202.6042,69.1568,133.4474
170.90684639999998,65.8284915432,Male,Ideal,"(226, 165, 137)","(182, 222, 149)","(254, 19, 198)",226,165,137,182,222,149,254,19,198,176.0,184.33333333333331,5,1,220.89363956438402,208.2254,81.88480000000001,126.3406
178.4458966,60.002964128,Male,Ideal,"(204, 150, 103)","(147, 146, 36)","(88, 25, 199)",204,150,103,147,146,36,88,25,199,152.33333333333334,109.66666666666669,2,2,211.4024597775532,138.2706,50.9566,87.314
172.2543926,52.5407860584,Female,Underweight,"(246, 215, 197)","(240, 22, 165)","(95, 121, 19)",246,215,197,240,22,165,95,121,19,219.33333333333331,142.33333333333334,3,4,228.3462283463425,78.67139999999999,108.10799999999999,29.4366
177.0056658,54.1632846424,Female,Underweight,"(204, 150, 103)","(3, 157, 175)","(238, 61, 182)",204,150,103,3,157,175,238,61,182,152.33333333333334,111.66666666666669,6,1,253.9488137400921,125.55919999999999,107.3664,18.19279999999999
175.5399588,55.694066924,Female,Underweight,"(252, 218, 191)","(225, 175, 79)","(102, 29, 239)",252,218,191,225,175,79,102,29,239,220.33333333333331,159.66666666666666,2,2,249.08833774386147,178.6988,59.6818,119.017
178.81483160000002,52.7864968448,Female,Underweight,"(204, 150, 103)","(221, 46, 42)","(110, 235, 165)",204,150,103,221,46,42,110,235,165,152.33333333333334,103.0,7,5,251.33841727837788,82.9162,203.37099999999998,120.45479999999998
172.13064380000003,52.6387619304,Female,Underweight,"(226, 165, 137)","(217, 212, 220)","(139, 156, 31)",226,165,137,217,212,220,139,156,31,176.0,216.33333333333331,5,5,211.9929244102265,213.6406,143.36079999999998,70.27980000000002
170.28375900000003,55.8477892528,Female,Ideal,"(235, 185, 152)","(213, 57, 222)","(86, 25, 47)",235,185,152,213,57,222,86,25,47,190.66666666666663,164.0,3,4,218.58179247137673,102.0786,39.557,62.52159999999999
166.8331436,52.1607666808,Female,Ideal,"(253, 220, 213)","(77, 18, 173)","(62, 224, 209)",253,220,213,77,18,173,62,224,209,228.66666666666663,89.33333333333333,4,5,209.65924735150605,41.7344,188.47579999999996,146.74139999999997
176.3063022,56.4421762096,Female,Underweight,"(226, 165, 137)","(239, 230, 63)","(13, 97, 228)",226,165,137,239,230,63,13,97,228,176.0,177.33333333333334,2,2,309.8225298457167,219.85599999999997,88.5998,131.25619999999998
180.7170884,59.3400847792,Male,Underweight,"(253, 220, 213)","(52, 102, 238)","(254, 48, 33)",253,220,213,52,102,238,254,48,33,228.66666666666663,130.66666666666666,4,3,292.82247181526213,101.18919999999999,90.71260000000001,10.476599999999976
180.4328624,57.9056454384,Female,Underweight,"(253, 220, 213)","(67, 122, 234)","(119, 30, 47)",253,220,213,67,122,234,119,30,47,228.66666666666663,141.0,4,7,214.79525134415798,118.3934,50.1488,68.24459999999999
174.9051874,56.4047548696,Female,Underweight,"(246, 215, 197)","(254, 220, 7)","(151, 39, 78)",246,215,197,254,220,7,151,39,78,219.33333333333331,160.33333333333334,2,3,220.02499857970685,211.84980000000002,65.62700000000001,146.2228
170.3908962,58.3875869384,Male,Ideal,"(235, 185, 152)","(50, 128, 51)","(172, 184, 254)",235,185,152,50,128,51,172,184,254,190.66666666666663,76.33333333333333,1,7,243.37008854828483,105.85779999999998,186.50279999999998,80.645
173.070139,63.1743886736,Male,Ideal,"(253, 220, 213)","(216, 194, 206)","(145, 5, 11)",253,220,213,216,194,206,145,5,11,228.66666666666663,205.33333333333331,5,4,280.6902207060303,199.5436,35.197199999999995,164.34640000000002
169.24439099999998,59.31200743440001,Male,Ideal,"(119, 78, 58)","(22, 216, 153)","(188, 87, 192)",119,78,58,22,216,153,188,87,192,85.0,130.33333333333334,6,1,213.81767934387466,170.207,116.05359999999999,54.153400000000005
180.8650942,62.5060208616,Male,Ideal,"(252, 218, 191)","(77, 222, 251)","(235, 16, 228)",252,218,191,77,222,251,235,16,228,220.33333333333331,183.33333333333331,6,1,260.63192436844724,193.2668,77.86580000000001,115.40099999999998
180.5431238,57.9980421288,Female,Underweight,"(243, 214, 200)","(75, 206, 239)","(14, 239, 14)",243,214,200,75,206,239,14,239,14,219.0,173.33333333333334,6,5,235.44638455495553,180.53199999999998,174.92,5.611999999999995
175.231552,59.1902633416,Male,Ideal,"(119, 78, 58)","(27, 7, 84)","(231, 149, 90)",119,78,58,27,7,84,231,149,90,85.0,39.333333333333336,0,5,248.62823652996454,16.8114,162.1734,145.362
172.7693014,58.4605698912,Male,Ideal,"(127, 41, 44)","(4, 40, 213)","(139, 118, 38)",127,41,44,4,40,213,139,118,38,70.66666666666667,85.66666666666667,4,3,234.3800332792877,44.836999999999996,116.6886,71.85159999999999
173.3328258,48.2285322736,Female,Underweight,"(119, 78, 58)","(49, 200, 14)","(16, 60, 228)",119,78,58,49,200,14,16,60,228,85.0,87.66666666666667,1,1,257.84685377176896,154.4682,62.7752,91.693
179.8139152,56.608054804,Female,Underweight,"(246, 215, 197)","(35, 129, 217)","(214, 56, 54)",246,215,197,35,129,217,214,56,54,219.33333333333331,127.0,4,3,252.86162223635282,115.36919999999999,89.44639999999998,25.92280000000001
171.8511422,62.660106064,Male,Ideal,"(253, 220, 213)","(229, 37, 74)","(48, 148, 172)",253,220,213,229,37,74,48,148,172,228.66666666666663,113.33333333333331,7,5,233.8503795164763,80.4906,128.4728,47.982200000000006
174.37450520000002,59.19239522400001,Male,Ideal,"(253, 220, 213)","(235, 229, 196)","(225, 30, 19)",253,220,213,235,229,196,225,30,19,228.66666666666663,220.0,5,4,266.51453994106964,227.893,70.66279999999999,157.23020000000002
172.63711980000002,53.0189173856,Female,Underweight,"(235, 185, 152)","(178, 252, 119)","(65, 58, 197)",235,185,152,178,252,119,65,58,197,190.66666666666663,183.0,2,2,237.67414667986083,226.665,69.524,157.141
172.47702360000002,55.8862538544,Female,Ideal,"(119, 78, 58)","(190, 15, 108)","(107, 194, 187)",119,78,58,190,15,108,107,194,187,85.0,104.33333333333331,7,5,212.53470304870214,58.91960000000001,174.99839999999998,116.07879999999997
171.8826128,51.7027294792,Female,Underweight,"(235, 185, 152)","(161, 253, 170)","(182, 35, 41)",235,185,152,161,253,170,182,35,41,190.66666666666663,194.66666666666663,5,4,254.17710361084846,227.44819999999999,66.6854,160.76279999999997
170.0546002,56.7847742472,Female,Ideal,"(204, 150, 103)","(237, 92, 203)","(86, 100, 59)",204,150,103,237,92,203,86,100,59,152.33333333333334,177.33333333333334,3,4,208.8085247301939,130.84120000000001,94.06339999999999,36.77780000000003
169.4193208,53.4022479848,Female,Ideal,"(246, 215, 197)","(208, 73, 202)","(201, 231, 12)",246,215,197,208,73,202,201,231,12,219.33333333333331,161.0,3,1,247.21043667288805,111.0148,208.8102,97.79540000000001
176.7287804,58.6847350576,Male,Ideal,"(127, 41, 44)","(121, 235, 251)","(14, 216, 21)",127,41,44,121,235,251,14,216,21,70.66666666666667,202.33333333333331,6,5,254.3816031084009,211.91879999999998,158.9758,52.942999999999984
166.88122579999998,51.0663852624,Female,Underweight,"(246, 215, 197)","(219, 0, 252)","(176, 254, 84)",246,215,197,219,0,252,176,254,84,219.33333333333331,157.0,3,1,307.55324742229595,64.75380000000001,225.14319999999998,160.38939999999997
169.6094398,57.1893783112,Female,Ideal,"(119, 78, 58)","(124, 1, 242)","(207, 122, 58)",119,78,58,124,1,242,207,122,58,85.0,122.33333333333331,4,3,235.34230388946224,44.55,135.4502,90.9002
175.445928,58.913889736,Male,Ideal,"(252, 218, 191)","(105, 4, 52)","(91, 191, 223)",252,218,191,105,4,52,91,191,223,220.33333333333331,53.66666666666666,0,3,253.7833721897477,28.938200000000002,172.05039999999997,143.11219999999997
175.81651399999998,55.9856358616,Female,Underweight,"(119, 78, 58)","(204, 90, 157)","(24, 43, 19)",119,78,58,204,90,157,24,43,19,85.0,150.33333333333334,3,4,231.63117234085743,119.0738,37.2278,81.846
180.4837894,67.59863432319999,Male,Ideal,"(204, 150, 103)","(233, 21, 116)","(4, 11, 228)",204,150,103,233,21,116,4,11,228,152.33333333333334,123.33333333333331,7,0,255.1176199324539,72.93020000000001,25.1792,47.75100000000001
174.5776036,62.0286606408,Male,Ideal,"(246, 215, 197)","(132, 33, 210)","(188, 160, 40)",246,215,197,132,33,210,188,160,40,219.33333333333331,125.0,3,1,219.46525920974372,66.8268,157.2888,90.462
174.337218,57.452869904,Female,Ideal,"(226, 165, 137)","(67, 238, 52)","(226, 193, 170)",226,165,137,67,238,52,226,193,170,176.0,119.0,1,7,203.05171754998773,188.2162,198.35519999999997,10.138999999999982
174.9247962,51.67660258,Female,Underweight,"(226, 165, 137)","(249, 236, 36)","(46, 110, 203)",226,165,137,249,236,36,46,110,203,176.0,173.66666666666666,2,2,291.50300169981097,224.32379999999998,103.1082,121.21559999999998
167.7035254,60.004324904,Female,Ideal,"(127, 41, 44)","(89, 43, 249)","(80, 106, 12)",127,41,44,89,43,249,80,106,12,70.66666666666667,127.0,4,7,245.39559898254083,67.6528,93.6856,26.032799999999995
171.3182756,58.5584550448,Male,Ideal,"(252, 218, 191)","(5, 56, 62)","(64, 251, 145)",252,218,191,5,56,62,64,251,145,220.33333333333331,41.0,0,3,219.98863607013885,45.590599999999995,203.5906,158.0
169.24195260000002,65.3293589064,Male,Ideal,"(204, 150, 103)","(26, 191, 226)","(236, 14, 231)",204,150,103,26,191,226,236,14,231,152.33333333333334,147.66666666666666,6,1,274.6889149565377,158.44799999999998,76.8646,81.58339999999998
177.13614560000002,48.700041157600005,Female,Underweight,"(127, 41, 44)","(166, 101, 156)","(25, 125, 5)",127,41,44,166,101,156,25,125,5,70.66666666666667,141.0,3,4,207.98557642298178,118.78999999999999,95.076,23.714
171.24492039999998,53.66673748,Female,Underweight,"(127, 41, 44)","(75, 12, 184)","(170, 123, 3)",127,41,44,75,12,184,170,123,3,70.66666666666667,90.33333333333331,4,3,232.6091141808506,37.812200000000004,124.32820000000001,86.516
165.8724394,54.048026915200005,Female,Ideal,"(243, 214, 200)","(235, 38, 56)","(93, 235, 222)",243,214,200,235,38,56,93,235,222,219.0,109.66666666666669,7,5,294.15812074460905,81.1818,203.8722,122.6904
174.56749440000002,56.310271656,Female,Underweight,"(226, 165, 137)","(225, 245, 139)","(198, 32, 248)",226,165,137,225,245,139,198,32,248,176.0,203.0,5,1,240.78828875175802,233.0948,82.8868,150.208
175.500157,57.7591352224,Female,Ideal,"(253, 220, 213)","(104, 45, 240)","(57, 53, 41)",253,220,213,104,45,240,57,53,41,228.66666666666663,129.66666666666666,4,7,204.63137589333655,71.6224,52.984,18.638399999999997
176.36230920000003,59.372970199200005,Male,Ideal,"(243, 214, 200)","(187, 109, 235)","(161, 232, 38)",243,214,200,187,109,235,161,232,38,219.0,177.0,3,1,233.69638422534484,134.68,202.8986,68.21859999999998
167.9739592,53.737271036,Female,Ideal,"(226, 165, 137)","(20, 96, 7)","(203, 149, 112)",226,165,137,20,96,7,203,149,112,176.0,41.0,0,5,217.5385023392411,73.41659999999999,157.809,84.39240000000001
165.86875640000002,47.591099436,Female,Underweight,"(253, 220, 213)","(205, 95, 67)","(13, 154, 127)",253,220,213,205,95,67,13,154,127,228.66666666666663,122.33333333333331,7,5,209.6306275332877,116.36439999999999,122.074,5.709600000000009
170.1599594,48.2542962992,Female,Underweight,"(226, 165, 137)","(236, 225, 27)","(4, 38, 169)",226,165,137,236,225,27,4,38,169,176.0,162.66666666666666,2,2,330.08635233829347,213.04299999999998,40.2298,172.8132
158.0781192,43.00504844816,Female,Underweight,"(252, 218, 191)","(116, 223, 2)","(80, 95, 230)",252,218,191,116,223,2,80,95,230,220.33333333333331,113.66666666666669,1,1,263.93938698117796,184.29559999999998,101.55799999999999,82.73759999999999
169.5837604,51.609924556,Female,Underweight,"(243, 214, 200)","(231, 241, 143)","(192, 22, 94)",243,214,200,231,241,143,192,22,94,219.0,205.0,5,4,227.778401083158,231.7984,63.3404,168.45799999999997
160.90633300000002,49.3989357112,Female,Ideal,"(235, 185, 152)","(145, 154, 41)","(15, 92, 205)",235,185,152,145,154,41,15,92,205,190.66666666666663,113.33333333333331,2,2,218.26589289213283,143.928,83.78840000000001,60.13959999999999
173.5323428,55.7221442688,Female,Ideal,"(246, 215, 197)","(218, 32, 245)","(49, 107, 111)",246,215,197,218,32,245,49,107,111,219.33333333333331,165.0,3,4,228.3462283463425,86.9222,94.958,8.035799999999995
178.318287,64.0769460352,Male,Ideal,"(235, 185, 152)","(220, 121, 219)","(18, 20, 60)",235,185,152,220,121,219,18,20,60,190.66666666666663,186.66666666666663,3,4,276.1992034745937,149.123,22.4628,126.66019999999999
176.9751858,67.3052510176,Male,Ideal,"(235, 185, 152)","(6, 177, 62)","(78, 0, 141)",235,185,152,6,177,62,78,0,141,190.66666666666663,81.66666666666667,1,1,206.77040407176264,132.3424,26.763,105.57939999999999
172.76861559999998,50.8432633576,Female,Underweight,"(252, 218, 191)","(30, 249, 71)","(8, 115, 224)",252,218,191,30,249,71,8,115,224,220.33333333333331,116.66666666666669,1,1,204.57028132160352,189.58899999999997,100.12159999999999,89.46739999999998
176.98864780000002,62.7435216328,Male,Ideal,"(119, 78, 58)","(73, 27, 54)","(115, 224, 202)",119,78,58,73,27,54,115,224,202,85.0,51.333333333333336,0,3,249.95399576722113,38.729,199.23819999999998,160.50919999999996
169.3464228,48.5820618784,Female,Underweight,"(119, 78, 58)","(171, 216, 14)","(119, 69, 163)",119,78,58,171,216,14,119,69,163,85.0,133.66666666666666,2,2,215.67104580819372,191.84859999999998,86.4168,105.43179999999998
168.92277620000002,54.1977576344,Female,Ideal,"(253, 220, 213)","(163, 39, 241)","(172, 124, 21)",253,220,213,163,39,241,172,124,21,228.66666666666663,147.66666666666666,3,1,236.0211854897776,79.9468,126.7682,46.8214
174.27376880000003,63.32171535519999,Male,Ideal,"(119, 78, 58)","(9, 134, 157)","(225, 159, 245)",119,78,58,9,134,157,225,159,245,85.0,100.0,6,4,234.57408211479802,109.0856,179.24079999999998,70.15519999999998
176.920271,61.2722052624,Male,Ideal,"(204, 150, 103)","(80, 20, 105)","(236, 158, 91)",204,150,103,80,20,105,236,158,91,152.33333333333334,68.33333333333333,0,5,208.7486526902629,38.893,169.7454,130.8524
175.7055668,56.5696355616,Female,Underweight,"(127, 41, 44)","(201, 73, 8)","(29, 86, 191)",127,41,44,201,73,8,29,86,191,70.66666666666667,94.0,7,0,251.47962144078394,95.5198,81.4628,14.057000000000002
178.94279680000002,60.4053909504,Male,Ideal,"(127, 41, 44)","(95, 230, 1)","(76, 6, 104)",127,41,44,95,230,1,76,6,104,70.66666666666667,108.66666666666669,1,3,247.27717241993852,184.7652,27.957600000000003,156.80759999999998
176.16319860000002,59.9686272136,Male,Ideal,"(243, 214, 200)","(202, 80, 204)","(154, 255, 40)",243,214,200,202,80,204,154,255,40,219.0,162.0,3,1,244.59149617270018,114.88999999999999,218.00439999999998,103.11439999999999
163.4885224,55.55027826,Female,Ideal,"(119, 78, 58)","(219, 251, 237)","(155, 133, 49)",119,78,58,219,251,237,155,133,49,85.0,235.66666666666663,5,5,231.00649341522848,243.186,131.61239999999998,111.57360000000003
174.576613,61.9513232048,Male,Ideal,"(127, 41, 44)","(5, 232, 3)","(67, 72, 218)",127,41,44,5,232,3,67,72,218,70.66666666666667,80.0,1,1,275.07998836702023,167.206,81.4782,85.72779999999999
177.362866,62.252553652,Male,Ideal,"(235, 185, 152)","(105, 107, 29)","(89, 242, 252)",235,185,152,105,107,29,89,242,252,190.66666666666663,80.33333333333333,0,3,261.1704424317576,100.9432,210.1942,109.25099999999999
176.0346238,51.79340252,Female,Underweight,"(253, 220, 213)","(164, 6, 217)","(233, 159, 35)",253,220,213,164,6,217,233,159,35,228.66666666666663,129.0,3,1,247.57625088041058,54.825,165.7796,110.95459999999999
183.8716414,70.3708979088,Male,Ideal,"(243, 214, 200)","(16, 159, 61)","(101, 7, 237)",243,214,200,16,159,61,101,7,237,219.0,78.66666666666667,1,1,247.59846526180246,121.5226,43.5904,77.9322
175.0636834,56.0713193904,Female,Underweight,"(253, 220, 213)","(184, 223, 15)","(199, 20, 30)",253,220,213,184,223,15,199,20,30,228.66666666666663,140.66666666666666,2,3,204.1053649466373,199.691,58.7774,140.9136
170.9276744,54.0323779912,Female,Underweight,"(246, 215, 197)","(42, 147, 247)","(52, 166, 10)",246,215,197,42,147,247,52,166,10,219.33333333333331,145.33333333333334,6,5,237.97058641773356,131.897,130.5004,1.396599999999978
178.9739118,69.86473459599999,Male,Ideal,"(253, 220, 213)","(117, 32, 11)","(72, 238, 236)",253,220,213,117,32,11,72,238,236,228.66666666666663,53.333333333333336,0,3,308.36017901149296,48.5548,202.56399999999996,154.00919999999996
177.19235579999997,52.7162808032,Female,Underweight,"(246, 215, 197)","(232, 254, 78)","(111, 20, 158)",246,215,197,232,254,78,111,20,158,219.33333333333331,188.0,2,2,275.3125496594734,236.61559999999997,49.3102,187.30539999999996
177.3320304,54.997712485600005,Female,Underweight,"(235, 185, 152)","(239, 237, 70)","(118, 10, 142)",235,185,152,239,237,70,118,10,142,190.66666666666663,182.0,2,2,267.1216951129204,225.36780000000002,42.4912,182.87660000000002
168.23057540000002,58.0186805648,Female,Ideal,"(119, 78, 58)","(235, 130, 86)","(6, 226, 191)",119,78,58,235,130,86,6,226,191,85.0,150.33333333333334,7,5,269.59599403551977,149.14620000000002,176.701,27.55479999999997
179.22303499999998,68.2637362728,Male,Ideal,"(127, 41, 44)","(173, 171, 221)","(220, 63, 52)",127,41,44,173,171,221,220,63,52,70.66666666666667,188.33333333333331,5,4,205.99514557387025,175.03519999999997,95.584,79.45119999999997
166.61716739999997,58.44052112480001,Female,Ideal,"(243, 214, 200)","(10, 22, 118)","(224, 146, 111)",243,214,200,10,22,118,224,146,111,219.0,50.0,0,5,247.42877763105892,26.38,160.05579999999998,133.67579999999998
