Height(Centimeter),Weight(Kilograms),Gender,BMI,Skin Color,Clothes Color,Pants Color,Skin Color_R,Skin Color_G,Skin Color_B,Clothes Color_R,Clothes Color_G,Clothes Color_B,Pants Color_R,Pants Color_G,Pants Color_B,Skin_Brightness,Clothes_Brightness,SkinCluster,ShirtCluster
177.7956566,59.3692507448,Male,Ideal,"(243, 214, 200)","(134, 121, 77)","(243, 54, 70)",243,214,200,134,121,77,243,54,70,219.0,110.66666666666669,5,3
168.2018988,60.1999591336,Female,Ideal,"(253, 220, 213)","(135, 152, 30)","(24, 225, 18)",253,220,213,135,152,30,24,225,18,228.66666666666663,105.66666666666669,0,6
171.4117984,41.693187809440005,Female,Underweight,"(235, 185, 152)","(99, 132, 251)","(75, 42, 99)",235,185,152,99,132,251,75,42,99,190.66666666666663,160.66666666666666,2,7
177.46388180000002,53.6310397896,Female,Underweight,"(119, 78, 58)","(196, 57, 111)","(218, 208, 232)",119,78,58,196,57,111,218,208,232,85.0,121.33333333333331,1,3
169.900219,58.75005230560001,Male,Ideal,"(119, 78, 58)","(243, 71, 209)","(149, 84, 52)",119,78,58,243,71,209,149,84,52,85.0,174.33333333333334,1,4
172.7522834,56.9374533144,Female,Ideal,"(243, 214, 200)","(235, 120, 44)","(55, 134, 68)",243,214,200,235,120,44,55,134,68,219.0,133.0,5,3
171.1018676,53.7286074288,Female,Underweight,"(226, 165, 137)","(90, 239, 159)","(160, 49, 105)",226,165,137,90,239,159,160,49,105,176.0,162.66666666666666,2,7
172.5885296,63.375647444,Male,Ideal,"(127, 41, 44)","(74, 113, 211)","(18, 113, 131)",127,41,44,74,113,211,18,113,131,70.66666666666667,132.66666666666666,3,0
173.812581,57.521362296,Female,Ideal,"(127, 41, 44)","(109, 131, 110)","(215, 61, 226)",127,41,44,109,131,110,215,61,226,70.66666666666667,116.66666666666669,3,3
176.9753128,58.1197862216,Male,Ideal,"(119, 78, 58)","(154, 79, 206)","(36, 247, 110)",119,78,58,154,79,206,36,247,110,85.0,146.33333333333334,1,4
178.44975739999998,67.8806778288,Male,Ideal,"(253, 220, 213)","(141, 207, 20)","(7, 50, 250)",253,220,213,141,207,20,7,50,250,228.66666666666663,122.66666666666669,0,6
183.4190896,65.52082008960001,Male,Ideal,"(127, 41, 44)","(87, 86, 233)","(54, 230, 214)",127,41,44,87,86,233,54,230,214,70.66666666666667,135.33333333333334,3,0
171.71146760000002,59.6864476304,Male,Ideal,"(235, 185, 152)","(16, 202, 246)","(55, 104, 152)",235,185,152,16,202,246,55,104,152,190.66666666666663,154.66666666666666,2,7
170.60377359999998,56.7567422616,Female,Ideal,"(246, 215, 197)","(225, 160, 74)","(140, 226, 253)",246,215,197,225,160,74,140,226,253,219.33333333333331,153.0,5,5
175.0854004,59.2194293072,Male,Ideal,"(226, 165, 137)","(203, 228, 208)","(226, 172, 94)",226,165,137,203,228,208,226,172,94,176.0,213.0,2,4
175.797337,73.41404663680001,Male,Ideal,"(246, 215, 197)","(111, 72, 243)","(181, 102, 90)",246,215,197,111,72,243,181,102,90,219.33333333333331,142.0,5,7
173.02642559999998,63.4750748104,Male,Ideal,"(127, 41, 44)","(123, 133, 38)","(240, 185, 178)",127,41,44,123,133,38,240,185,178,70.66666666666667,98.0,3,3
180.940456,75.0399018016,Male,Ideal,"(252, 218, 191)","(1, 111, 222)","(1, 9, 138)",252,218,191,1,111,222,1,9,138,220.33333333333331,111.33333333333331,5,7
176.95451020000002,53.3302629344,Female,Underweight,"(253, 220, 213)","(7, 49, 125)","(192, 103, 120)",253,220,213,7,49,125,192,103,120,228.66666666666663,60.333333333333336,0,1
173.6731096,51.9535658552,Female,Underweight,"(235, 185, 152)","(16, 194, 251)","(242, 33, 74)",235,185,152,16,194,251,242,33,74,190.66666666666663,153.66666666666666,2,7
189.4838222,66.6948976224,Male,Ideal,"(243, 214, 200)","(249, 98, 90)","(3, 129, 154)",243,214,200,249,98,90,3,129,154,219.0,145.66666666666666,5,3
179.39176719999998,57.6772618664,Female,Underweight,"(226, 165, 137)","(168, 162, 208)","(190, 111, 215)",226,165,137,168,162,208,190,111,215,176.0,179.33333333333334,2,4
173.80653579999998,59.924356634400006,Male,Ideal,"(246, 215, 197)","(58, 56, 193)","(86, 162, 248)",246,215,197,58,56,193,86,162,248,219.33333333333331,102.33333333333331,5,7
176.2768636,55.1759287824,Female,Underweight,"(204, 150, 103)","(66, 207, 16)","(244, 64, 111)",204,150,103,66,207,16,244,64,111,152.33333333333334,96.33333333333331,4,3
172.3867012,50.7236511472,Female,Underweight,"(235, 185, 152)","(144, 220, 177)","(13, 62, 32)",235,185,152,144,220,177,13,62,32,190.66666666666663,180.33333333333331,2,4
169.0735252,60.2096660024,Male,Ideal,"(235, 185, 152)","(9, 102, 13)","(235, 154, 162)",235,185,152,9,102,13,235,154,162,190.66666666666663,41.333333333333336,2,5
167.76933680000002,47.1500719344,Female,Underweight,"(252, 218, 191)","(154, 197, 38)","(120, 206, 233)",252,218,191,154,197,38,120,206,233,220.33333333333331,129.66666666666666,5,5
175.377221,56.3710983432,Female,Underweight,"(235, 185, 152)","(169, 247, 162)","(28, 50, 82)",235,185,152,169,247,162,28,50,82,190.66666666666663,192.66666666666663,2,4
169.848911,59.54079923919999,Male,Ideal,"(253, 220, 213)","(105, 14, 21)","(37, 230, 144)",253,220,213,105,14,21,37,230,144,228.66666666666663,46.66666666666666,0,4
169.0424102,52.5339821784,Female,Underweight,"(253, 220, 213)","(249, 194, 46)","(76, 98, 58)",253,220,213,249,194,46,76,98,58,228.66666666666663,163.0,0,6
170.4256434,65.5176903048,Male,Ideal,"(119, 78, 58)","(247, 41, 112)","(66, 179, 207)",119,78,58,247,41,112,66,179,207,85.0,133.33333333333334,1,3
176.961165,61.3142078816,Male,Ideal,"(204, 150, 103)","(59, 119, 178)","(156, 6, 2)",204,150,103,59,119,178,156,6,2,152.33333333333334,118.66666666666669,4,0
172.4043288,59.64830054320001,Male,Ideal,"(243, 214, 200)","(151, 204, 69)","(47, 103, 28)",243,214,200,151,204,69,47,103,28,219.0,141.33333333333334,5,5
170.4969412,53.043502072,Female,Underweight,"(235, 185, 152)","(92, 122, 113)","(232, 98, 44)",235,185,152,92,122,113,232,98,44,190.66666666666663,109.0,2,5
173.6451188,58.7692846064,Male,Ideal,"(246, 215, 197)","(183, 127, 36)","(205, 164, 160)",246,215,197,183,127,36,205,164,160,219.33333333333331,115.33333333333331,5,3
176.1313978,56.4956547064,Female,Underweight,"(252, 218, 191)","(111, 39, 200)","(77, 214, 187)",252,218,191,111,39,200,77,214,187,220.33333333333331,116.66666666666669,5,7
169.6786294,54.1926320448,Female,Ideal,"(243, 214, 200)","(214, 160, 23)","(109, 34, 207)",243,214,200,214,160,23,109,34,207,219.0,132.33333333333334,5,5
175.2152198,52.5553917208,Female,Underweight,"(127, 41, 44)","(21, 108, 41)","(80, 167, 231)",127,41,44,21,108,41,80,167,231,70.66666666666667,56.66666666666666,3,3
173.75131620000002,68.4583726,Male,Ideal,"(252, 218, 191)","(121, 60, 157)","(151, 50, 209)",252,218,191,121,60,157,151,50,209,220.33333333333331,112.66666666666669,5,7
183.5830466,73.0323036096,Male,Ideal,"(252, 218, 191)","(240, 43, 116)","(198, 39, 72)",252,218,191,240,43,116,198,39,72,220.33333333333331,133.0,5,3
185.90768,61.46303141680001,Male,Underweight,"(253, 220, 213)","(39, 126, 210)","(116, 33, 179)",253,220,213,39,126,210,116,33,179,228.66666666666663,125.0,0,1
172.72619760000003,63.44599956319999,Male,Ideal,"(252, 218, 191)","(126, 111, 149)","(105, 101, 55)",252,218,191,126,111,149,105,101,55,220.33333333333331,128.66666666666666,5,7
171.907835,53.6917303992,Female,Underweight,"(253, 220, 213)","(49, 35, 64)","(187, 159, 95)",253,220,213,49,35,64,187,159,95,228.66666666666663,49.333333333333336,0,4
174.93035880000002,57.0186916416,Female,Ideal,"(243, 214, 200)","(196, 50, 80)","(211, 64, 67)",243,214,200,196,50,80,211,64,67,219.0,108.66666666666669,5,3
178.03401019999998,57.0873201112,Female,Underweight,"(127, 41, 44)","(185, 162, 204)","(17, 54, 58)",127,41,44,185,162,204,17,54,58,70.66666666666667,183.66666666666663,3,6
166.0364472,53.255601691200006,Female,Ideal,"(235, 185, 152)","(66, 9, 60)","(225, 166, 220)",235,185,152,66,9,60,225,166,220,190.66666666666663,45.0,2,5
182.3330872,67.1340200376,Male,Ideal,"(243, 214, 200)","(117, 6, 177)","(226, 235, 2)",243,214,200,117,6,177,226,235,2,219.0,100.0,5,7
167.40106219999998,49.108364676,Female,Underweight,"(243, 214, 200)","(188, 110, 16)","(121, 112, 227)",243,214,200,188,110,16,121,112,227,219.0,104.66666666666669,5,3
181.9331134,68.8560367064,Male,Ideal,"(246, 215, 197)","(75, 57, 180)","(27, 41, 178)",246,215,197,75,57,180,27,41,178,219.33333333333331,104.0,5,7
175.0787964,63.5411631648,Male,Ideal,"(246, 215, 197)","(236, 186, 68)","(56, 107, 38)",246,215,197,236,186,68,56,107,38,219.33333333333331,163.33333333333334,5,5
177.35372199999998,58.3635465624,Male,Ideal,"(246, 215, 197)","(188, 173, 46)","(51, 42, 251)",246,215,197,188,173,46,51,42,251,219.33333333333331,135.66666666666666,5,5
177.3609356,59.9763382776,Male,Ideal,"(127, 41, 44)","(89, 123, 83)","(76, 199, 35)",127,41,44,89,123,83,76,199,35,70.66666666666667,98.33333333333331,3,3
172.598588,53.10124433359999,Female,Underweight,"(246, 215, 197)","(188, 187, 47)","(31, 203, 115)",246,215,197,188,187,47,31,203,115,219.33333333333331,140.66666666666666,5,5
178.03873460000003,57.7693410424,Female,Underweight,"(226, 165, 137)","(102, 44, 102)","(63, 214, 0)",226,165,137,102,44,102,63,214,0,176.0,82.66666666666667,2,5
165.93532979999998,57.1605752192,Female,Ideal,"(226, 165, 137)","(130, 223, 210)","(225, 60, 87)",226,165,137,130,223,210,225,60,87,176.0,187.66666666666663,2,4
174.5344744,61.063915816,Male,Ideal,"(252, 218, 191)","(133, 109, 116)","(23, 31, 2)",252,218,191,133,109,116,23,31,2,220.33333333333331,119.33333333333331,5,3
175.3987602,59.2201096952,Male,Ideal,"(252, 218, 191)","(136, 205, 60)","(45, 174, 236)",252,218,191,136,205,60,45,174,236,220.33333333333331,133.66666666666666,5,5
175.79362859999998,58.6159251512,Male,Ideal,"(204, 150, 103)","(80, 204, 79)","(52, 88, 169)",204,150,103,80,204,79,52,88,169,152.33333333333334,121.0,4,3
171.0375294,53.8140188024,Female,Underweight,"(204, 150, 103)","(8, 69, 241)","(179, 33, 116)",204,150,103,8,69,241,179,33,116,152.33333333333334,106.0,4,0
171.7638932,52.670422652,Female,Underweight,"(243, 214, 200)","(181, 172, 111)","(95, 131, 139)",243,214,200,181,172,111,95,131,139,219.0,154.66666666666666,5,5
179.1233654,66.35937562000001,Male,Ideal,"(252, 218, 191)","(37, 38, 150)","(47, 218, 211)",252,218,191,37,38,150,47,218,211,220.33333333333331,75.0,5,7
172.7826364,59.602669188,Male,Ideal,"(226, 165, 137)","(129, 134, 185)","(110, 211, 181)",226,165,137,129,134,185,110,211,181,176.0,149.33333333333334,2,4
172.8479652,55.9308873072,Female,Ideal,"(204, 150, 103)","(20, 131, 96)","(125, 163, 127)",204,150,103,20,131,96,125,163,127,152.33333333333334,82.33333333333333,4,3
179.44988239999998,61.8596976208,Male,Ideal,"(127, 41, 44)","(197, 195, 199)","(80, 127, 209)",127,41,44,197,195,199,80,127,209,70.66666666666667,197.0,3,6
167.7387552,57.7696131976,Female,Ideal,"(235, 185, 152)","(227, 151, 209)","(0, 210, 110)",235,185,152,227,151,209,0,210,110,190.66666666666663,195.66666666666663,2,4
170.2148996,50.2030636088,Female,Underweight,"(252, 218, 191)","(236, 228, 13)","(171, 17, 92)",252,218,191,236,228,13,171,17,92,220.33333333333331,159.0,5,5
174.84598,53.8810143408,Female,Underweight,"(253, 220, 213)","(114, 68, 41)","(79, 244, 84)",253,220,213,114,68,41,79,244,84,228.66666666666663,74.33333333333333,0,4
179.654454,60.473792624,Male,Ideal,"(204, 150, 103)","(202, 184, 205)","(228, 177, 53)",204,150,103,202,184,205,228,177,53,152.33333333333334,197.0,4,7
173.0777844,54.1674576888,Female,Underweight,"(226, 165, 137)","(63, 39, 47)","(68, 116, 160)",226,165,137,63,39,47,68,116,160,176.0,49.66666666666666,2,5
171.8613022,55.813588416,Female,Ideal,"(127, 41, 44)","(25, 68, 111)","(105, 255, 207)",127,41,44,25,68,111,105,255,207,70.66666666666667,68.0,3,3
170.38236179999998,57.1833908968,Female,Ideal,"(235, 185, 152)","(123, 234, 131)","(147, 176, 107)",235,185,152,123,234,131,147,176,107,190.66666666666663,162.66666666666666,2,7
164.3761762,60.393733636,Female,Ideal,"(252, 218, 191)","(79, 117, 192)","(189, 80, 6)",252,218,191,79,117,192,189,80,6,220.33333333333331,129.33333333333334,5,7
174.0841578,56.8288180304,Female,Ideal,"(119, 78, 58)","(149, 76, 244)","(60, 44, 113)",119,78,58,149,76,244,60,44,113,85.0,156.33333333333334,1,4
172.8138276,58.83818523120001,Male,Ideal,"(253, 220, 213)","(251, 246, 70)","(184, 27, 191)",253,220,213,251,246,70,184,27,191,228.66666666666663,189.0,0,6
169.4559222,56.0414276776,Female,Ideal,"(204, 150, 103)","(51, 68, 194)","(32, 247, 192)",204,150,103,51,68,194,32,247,192,152.33333333333334,104.33333333333331,4,0
166.9810224,58.685143290400006,Female,Ideal,"(119, 78, 58)","(155, 17, 12)","(49, 189, 251)",119,78,58,155,17,12,49,189,251,85.0,61.333333333333336,1,3
160.0515976,46.1444131112,Female,Underweight,"(246, 215, 197)","(203, 57, 41)","(172, 199, 234)",246,215,197,203,57,41,172,199,234,219.33333333333331,100.33333333333331,5,3
179.9575522,62.6792476464,Male,Ideal,"(204, 150, 103)","(151, 125, 153)","(245, 7, 216)",204,150,103,151,125,153,245,7,216,152.33333333333334,143.0,4,7
180.371369,61.98674874,Male,Ideal,"(204, 150, 103)","(140, 136, 223)","(121, 20, 135)",204,150,103,140,136,223,121,20,135,152.33333333333334,166.33333333333334,4,7
172.1078092,56.8747669,Female,Ideal,"(204, 150, 103)","(56, 80, 246)","(235, 238, 45)",204,150,103,56,80,246,235,238,45,152.33333333333334,127.33333333333331,4,0
165.1242824,59.842619356,Female,Ideal,"(119, 78, 58)","(146, 57, 203)","(29, 6, 94)",119,78,58,146,57,203,29,6,94,85.0,135.33333333333334,1,4
173.496732,54.008972644,Female,Underweight,"(253, 220, 213)","(43, 47, 238)","(122, 216, 134)",253,220,213,43,47,238,122,216,134,228.66666666666663,109.33333333333331,0,1
174.28250640000002,61.66814571919999,Male,Ideal,"(253, 220, 213)","(201, 221, 14)","(196, 147, 151)",253,220,213,201,221,14,196,147,151,228.66666666666663,145.33333333333334,0,6
178.23225720000002,66.37339161279999,Male,Ideal,"(246, 215, 197)","(151, 216, 2)","(40, 1, 191)",246,215,197,151,216,2,40,1,191,219.33333333333331,123.0,5,5
168.4789874,53.6952684168,Female,Ideal,"(226, 165, 137)","(230, 156, 123)","(187, 200, 24)",226,165,137,230,156,123,187,200,24,176.0,169.66666666666666,2,4
180.6895548,63.7840616808,Male,Ideal,"(235, 185, 152)","(81, 62, 64)","(57, 252, 118)",235,185,152,81,62,64,57,252,118,190.66666666666663,69.0,2,5
175.26010159999998,66.95539550800001,Male,Ideal,"(253, 220, 213)","(31, 26, 10)","(99, 149, 161)",253,220,213,31,26,10,99,149,161,228.66666666666663,22.33333333333333,0,4
170.7639206,56.383299968,Female,Ideal,"(119, 78, 58)","(174, 247, 86)","(188, 155, 190)",119,78,58,174,247,86,188,155,190,85.0,169.0,1,2
169.141648,58.4974015616,Male,Ideal,"(253, 220, 213)","(121, 77, 189)","(123, 235, 73)",253,220,213,121,77,189,123,235,73,228.66666666666663,129.0,0,1
183.8068714,55.3065179192,Female,Underweight,"(119, 78, 58)","(155, 111, 170)","(0, 140, 65)",119,78,58,155,111,170,0,140,65,85.0,145.33333333333334,1,4
160.511998,41.1309968128,Female,Underweight,"(235, 185, 152)","(57, 249, 255)","(203, 123, 189)",235,185,152,57,249,255,203,123,189,190.66666666666663,187.0,2,7
175.1666042,58.3706225976,Male,Ideal,"(235, 185, 152)","(70, 205, 223)","(141, 114, 43)",235,185,152,70,205,223,141,114,43,190.66666666666663,166.0,2,7
169.5497752,47.6841765144,Female,Underweight,"(235, 185, 152)","(6, 61, 42)","(165, 141, 246)",235,185,152,6,61,42,165,141,246,190.66666666666663,36.333333333333336,2,5
170.11319799999998,55.6668967632,Female,Ideal,"(252, 218, 191)","(134, 123, 22)","(141, 5, 30)",252,218,191,134,123,22,141,5,30,220.33333333333331,93.0,5,3
173.6835998,59.4937163896,Male,Ideal,"(235, 185, 152)","(10, 20, 55)","(133, 136, 216)",235,185,152,10,20,55,133,136,216,190.66666666666663,28.33333333333333,2,5
173.611794,58.66758928,Male,Ideal,"(246, 215, 197)","(226, 195, 9)","(158, 234, 90)",246,215,197,226,195,9,158,234,90,219.33333333333331,143.33333333333334,5,5
176.5852704,62.9319891088,Male,Ideal,"(253, 220, 213)","(229, 170, 76)","(113, 128, 86)",253,220,213,229,170,76,113,128,86,228.66666666666663,158.33333333333334,0,6
165.720776,45.6331242088,Female,Underweight,"(226, 165, 137)","(145, 151, 249)","(214, 153, 57)",226,165,137,145,151,249,214,153,57,176.0,181.66666666666663,2,4
176.6617752,59.9711219696,Male,Ideal,"(204, 150, 103)","(29, 24, 154)","(168, 175, 235)",204,150,103,29,24,154,168,175,235,152.33333333333334,69.0,4,0
174.3166948,59.6691657752,Male,Ideal,"(246, 215, 197)","(151, 133, 45)","(39, 185, 44)",246,215,197,151,133,45,39,185,44,219.33333333333331,109.66666666666669,5,5
175.18463820000002,61.648595904,Male,Ideal,"(119, 78, 58)","(177, 113, 122)","(153, 7, 148)",119,78,58,177,113,122,153,7,148,85.0,137.33333333333334,1,3
182.8898044,57.562412372,Female,Underweight,"(204, 150, 103)","(242, 142, 225)","(181, 37, 201)",204,150,103,242,142,225,181,37,201,152.33333333333334,203.0,4,7
166.54025620000002,57.6446486016,Female,Ideal,"(243, 214, 200)","(190, 102, 128)","(69, 81, 182)",243,214,200,190,102,128,69,81,182,219.0,140.0,5,3
177.74947939999998,57.573071784,Female,Underweight,"(243, 214, 200)","(140, 211, 3)","(105, 128, 142)",243,214,200,140,211,3,105,128,142,219.0,118.0,5,5
175.1102416,60.211752525600005,Male,Ideal,"(235, 185, 152)","(51, 159, 169)","(52, 86, 165)",235,185,152,51,159,169,52,86,165,190.66666666666663,126.33333333333331,2,7
168.4029144,64.2307590824,Female,Ideal,"(252, 218, 191)","(225, 103, 78)","(6, 213, 51)",252,218,191,225,103,78,6,213,51,220.33333333333331,135.33333333333334,5,3
182.1611546,62.095610820000005,Male,Ideal,"(119, 78, 58)","(186, 97, 192)","(220, 37, 15)",119,78,58,186,97,192,220,37,15,85.0,158.33333333333334,1,4
169.9690784,55.8098689616,Female,Ideal,"(226, 165, 137)","(199, 208, 216)","(95, 32, 96)",226,165,137,199,208,216,95,32,96,176.0,207.66666666666663,2,4
171.39000520000002,52.4668959216,Female,Underweight,"(226, 165, 137)","(174, 211, 164)","(38, 147, 78)",226,165,137,174,211,164,38,147,78,176.0,183.0,2,4
162.038411,55.6376854384,Female,Ideal,"(127, 41, 44)","(195, 165, 240)","(195, 40, 10)",127,41,44,195,165,240,195,40,10,70.66666666666667,200.0,3,6
173.5729828,63.25335904080001,Male,Ideal,"(246, 215, 197)","(176, 86, 74)","(23, 246, 75)",246,215,197,176,86,74,23,246,75,219.33333333333331,112.0,5,3
172.52807760000002,64.5385212544,Male,Ideal,"(127, 41, 44)","(5, 111, 163)","(248, 19, 145)",127,41,44,5,111,163,248,19,145,70.66666666666667,93.0,3,0
168.827196,57.156901124,Female,Ideal,"(252, 218, 191)","(39, 44, 150)","(39, 83, 150)",252,218,191,39,44,150,39,83,150,220.33333333333331,77.66666666666667,5,7
176.535461,53.5380080704,Female,Underweight,"(226, 165, 137)","(109, 113, 120)","(251, 24, 50)",226,165,137,109,113,120,251,24,50,176.0,114.0,2,5
173.47806300000002,60.2791562968,Male,Ideal,"(235, 185, 152)","(211, 196, 127)","(157, 141, 119)",235,185,152,211,196,127,157,141,119,190.66666666666663,178.0,2,4
178.131216,59.1708042448,Male,Ideal,"(246, 215, 197)","(71, 1, 177)","(53, 225, 157)",246,215,197,71,1,177,53,225,157,219.33333333333331,83.0,5,7
170.05764820000002,60.5372047856,Male,Ideal,"(119, 78, 58)","(130, 46, 163)","(46, 14, 152)",119,78,58,130,46,163,46,14,152,85.0,113.0,1,4
170.7966612,57.8675437104,Female,Ideal,"(252, 218, 191)","(30, 96, 237)","(238, 18, 192)",252,218,191,30,96,237,238,18,192,220.33333333333331,121.0,5,7
178.2828032,59.2165716776,Male,Ideal,"(243, 214, 200)","(226, 1, 91)","(189, 13, 87)",243,214,200,226,1,91,189,13,87,219.0,106.0,5,3
175.333406,58.710907316,Male,Ideal,"(119, 78, 58)","(248, 74, 4)","(90, 225, 114)",119,78,58,248,74,4,90,225,114,85.0,108.66666666666669,1,3
172.10168779999998,57.8231370536,Female,Ideal,"(243, 214, 200)","(167, 57, 120)","(31, 208, 92)",243,214,200,167,57,120,31,208,92,219.0,114.66666666666669,5,3
172.9052676,55.8012960728,Female,Ideal,"(252, 218, 191)","(40, 100, 241)","(244, 37, 59)",252,218,191,40,100,241,244,37,59,220.33333333333331,127.0,5,7
165.272085,56.4412236664,Female,Ideal,"(253, 220, 213)","(122, 42, 168)","(143, 152, 197)",253,220,213,122,42,168,143,152,197,228.66666666666663,110.66666666666669,0,1
168.8529008,48.0774407784,Female,Underweight,"(243, 214, 200)","(19, 57, 128)","(41, 211, 234)",243,214,200,19,57,128,41,211,234,219.0,68.0,5,7
164.01343880000002,50.101232204800006,Female,Ideal,"(246, 215, 197)","(218, 141, 23)","(58, 241, 193)",246,215,197,218,141,23,58,241,193,219.33333333333331,127.33333333333331,5,5
174.6171768,63.92290619199999,Male,Ideal,"(226, 165, 137)","(4, 173, 252)","(72, 145, 203)",226,165,137,4,173,252,72,145,203,176.0,143.0,2,7
170.9719466,62.366858836,Male,Ideal,"(119, 78, 58)","(146, 253, 76)","(154, 97, 15)",119,78,58,146,253,76,154,97,15,85.0,158.33333333333334,1,2
